,Metro station,lon,lat,Number of floors,type,Number of rooms,id,Area,floor,Price
1443,Аэропорт,37.520671,55.79848,50,monolith,3.0,299925925,115.7,18,75000000.0
1444,Аэропорт,37.521843498848085,55.81223903077471,25,monolith,3.0,297983380,80.2,23,32844306.0
1445,Аэропорт,37.542213,55.794173,41,monolith,3.0,300564787,114.0,25,75000000.0
1446,Аэропорт,37.5215591846928,55.8123145487875,20,monolith,3.0,297983529,99.7,17,50627660.0
1447,Аэропорт,37.545995,55.80653,34,monolith,3.0,292643004,120.0,10,45900000.0
1448,Аэропорт,37.521044200562,55.812411211435,20,monolith,2.0,297983444,68.2,15,30469032.0
1449,Аэропорт,37.542213,55.794173,37,monolith,3.0,299872305,114.0,25,75000000.0
1450,Аэропорт,37.521682566307,55.8120275798905,7,monolith,3.0,298879767,82.9,3,45442712.0
1451,Аэропорт,37.527121,55.803413,18,monolith,2.0,301120397,66.0,18,18990000.0
1452,Аэропорт,37.52173084606928,55.81208195311757,27,monolith,3.0,300215411,91.7,23,40467210.0
1453,Аэропорт,37.520671,55.79848,57,monolithBrick,3.0,298116885,115.0,3,67980000.0
1454,Аэропорт,37.521044200562,55.812411211435,21,monolith,3.0,297983446,95.1,16,46475370.0
1455,Аэропорт,37.520671,55.79848,57,monolithBrick,3.0,301320200,116.5,18,74990000.0
1456,Аэропорт,37.5216825663,55.8120275799,29,monolith,3.0,300443473,122.9,23,55046910.0
1457,Аэропорт,37.51299,55.806727,8,block,2.0,299389518,42.3,2,19400000.0
1458,Аэропорт,37.521044200562,55.812411211435,21,monolith,2.0,297983417,66.2,19,29790000.0
1459,Аэропорт,37.509173,55.803302,8,brick,2.0,300503865,54.7,4,21900000.0
1460,Аэропорт,37.521843498848085,55.81223903077471,25,monolith,3.0,297983369,112.1,20,58213530.0
1461,Аэропорт,37.549112,55.802958,14,block,2.0,300822574,47.0,5,14700000.0
1462,Аэропорт,37.521682566307,55.8120275798905,6,monolith,3.0,298879800,101.8,2,54256040.0
1464,Аэропорт,37.543145287378,55.793752258287,41,monolith,3.0,301041495,80.6,3,56406694.0
1466,Аэропорт,37.52173084606928,55.81208195311757,27,monolith,2.0,300232489,67.0,6,31054500.0
1467,Аэропорт,37.521471,55.808852,23,monolith,3.0,298211319,128.0,22,60000000.0
1468,Аэропорт,37.5216825663,55.8120275799,7,monolith,3.0,300398675,82.4,3,45168631.0
1469,Аэропорт,37.541853,55.79307,41,monolith,3.0,300973858,91.2,7,80000000.0
1470,Аэропорт,37.521044200562,55.812411211435,20,monolith,2.0,297983432,60.8,20,31853120.0
1471,Аэропорт,37.520671,55.79848,57,monolithBrick,3.0,295950251,115.0,3,67980000.0
1472,Аэропорт,37.5216825663,55.8120275799,29,monolith,2.0,297983510,63.4,16,28859680.0
1473,Аэропорт,37.545995,55.80653,34,monolith,3.0,299250618,97.4,7,37900000.0
1474,Аэропорт,37.5411235376,55.7940583646,41,monolith,3.0,301041415,83.1,2,51141503.0
1475,Аэропорт,37.540533,55.793313,40,monolith,3.0,298573731,82.4,24,70000000.0
1476,Аэропорт,37.521843498848085,55.81223903077471,25,monolith,3.0,299152147,75.7,19,36230020.0
1477,Аэропорт,37.541027,55.79728,14,brick,3.0,297312391,313.1,14,99000000.0
1478,Аэропорт,37.521044200562,55.812411211435,20,monolith,2.0,297983429,76.2,20,39296340.0
1479,Аэропорт,37.520671,55.79848,57,monolithBrick,3.0,297857392,116.0,18,75000000.0
1480,Аэропорт,37.521843498848085,55.81223903077471,25,monolith,3.0,297983391,116.8,9,57524000.0
1481,Аэропорт,37.543183,55.793698,40,monolith,3.0,296712611,89.0,17,58000000.0
1482,Аэропорт,37.5218434988,55.8122390308,25,monolith,3.0,301042370,104.8,21,44842872.0
1483,Аэропорт,37.520671,55.79848,57,monolithBrick,2.0,299914021,110.0,4,66000000.0
1484,Аэропорт,37.5431452874,55.7937522583,41,monolith,3.0,297177677,111.6,32,85649477.0
1485,Аэропорт,37.555463,55.802391,14,block,3.0,301316906,63.6,6,27000000.0
1486,Аэропорт,37.521044200562,55.812411211435,20,monolith,2.0,298378943,62.4,15,31861440.0
1487,Аэропорт,37.531118,55.805488,17,brick,3.0,301328330,82.5,10,27700000.0
1488,Аэропорт,37.52173084606928,55.81208195311757,27,monolith,3.0,300215416,78.1,23,36699190.0
1489,Аэропорт,37.540515,55.7998,5,panel,3.0,300467755,56.0,3,20500000.0
1490,Аэропорт,37.521682566307,55.8120275798905,8,monolith,2.0,298879798,72.3,3,36135540.0
1491,Аэропорт,37.536266,55.809833,16,brick,3.0,300461417,117.0,2,45000000.0
1492,Аэропорт,37.543145287378,55.793752258287,41,monolith,3.0,301041448,90.5,2,64674955.0
1493,Аэропорт,37.547863,55.798419,5,brick,3.0,300110396,71.0,5,32000000.0
1494,Аэропорт,37.521682566306986,55.81202757989051,29,monolith,3.0,298794448,100.7,24,47117530.0
1495,Аэропорт,37.545995,55.80653,34,monolith,2.0,300992579,87.9,4,32500000.0
1496,Аэропорт,37.5216825663,55.8120275799,29,monolith,3.0,299945980,96.1,20,44523130.0
1497,Аэропорт,37.541126,55.809166,12,monolith,2.0,298833137,63.0,2,33500000.0
1498,Аэропорт,37.543145287378,55.793752258287,41,monolith,3.0,298884007,89.0,36,79179697.0
1499,Аэропорт,37.52183,55.809975,23,monolithBrick,3.0,296811013,115.0,8,50000000.0
1500,Аэропорт,37.543145287378,55.793752258287,41,monolith,2.0,301041451,65.2,2,45200041.0
1501,Аэропорт,37.545995,55.80653,34,monolith,3.0,297893636,87.0,15,34500000.0
1502,Аэропорт,37.543145287378,55.793752258287,41,monolith,3.0,301041453,94.8,3,70265796.0
1503,Аэропорт,37.541853,55.79307,5,monolith,2.0,300742961,69.0,2,43000000.0
1504,Аэропорт,37.521843498848085,55.81223903077471,25,monolith,2.0,297983398,69.5,8,35000200.0
1505,Аэропорт,37.542213,55.794173,41,monolith,2.0,300618922,56.9,39,41499999.0
1506,Аэропорт,37.5405123772538,55.7933446036451,40,monolith,2.0,301041555,81.7,2,65008835.0
1507,Аэропорт,37.541018,55.793875,40,monolith,3.0,299098970,98.0,2,63500000.0
1508,Аэропорт,37.543145287378,55.793752258287,41,monolith,3.0,301041509,96.1,16,76060564.0
1509,Аэропорт,37.542213,55.794173,41,monolith,2.0,299776202,56.9,39,41500000.0
1510,Аэропорт,37.521044200562,55.812411211435,20,monolith,2.0,297983437,79.5,15,35996805.0
1511,Аэропорт,37.531666,55.808675,5,brick,2.0,297198332,43.1,5,12000000.0
1512,Бабушкинская,37.7536640760559,55.9181272109452,25,monolith,1.0,290284245,36.08,14,9338099.0
1513,Бабушкинская,37.743938,55.915629,9,brick,1.0,294468031,32.2,1,5400000.0
1515,Бабушкинская,37.671292,55.863,16,monolith,1.0,301088528,40.0,10,13500000.0
1516,Бабушкинская,37.7536640760559,55.9181272109452,25,monolith,0.0,296203702,25.57,10,7225402.0
1525,Бабушкинская,37.743849,55.915089,5,brick,1.0,298944739,30.0,1,5700000.0
1528,Бабушкинская,37.7605559728767,55.9171447644717,25,monolith,0.0,298796363,22.16,20,6848505.0
1530,Бабушкинская,37.81645,55.9215358170892,19,monolith,1.0,287017593,51.73,16,10304270.0
1532,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,1.0,286470534,39.36,10,8966273.0
1533,Бабушкинская,37.710943,55.917364,25,panel,4.0,296429278,101.7,13,15990000.0
1534,Бабушкинская,37.7536640761,55.9181272109,25,monolith,1.0,297796507,39.57,25,10905000.0
1535,Бабушкинская,37.689545,55.875339,14,panel,1.0,299373811,38.0,12,8990000.0
1536,Бабушкинская,37.6486445740659,55.8518629645343,16,monolithBrick,4.0,298583266,99.9,6,66238695.0
1537,Бабушкинская,37.694657,55.876577,9,panel,1.0,301120308,38.0,8,11590000.0
1538,Бабушкинская,37.6486445740659,55.8518629645343,10,monolithBrick,1.0,293089617,40.8,2,30204240.0
1539,Бабушкинская,37.847451,56.002309,15,monolith,1.0,297665294,38.2,4,6800000.0
1540,Бабушкинская,37.7608671091226,55.9173496164075,25,monolith,0.0,288468947,25.68,19,7606416.0
1541,Бабушкинская,37.650505,55.888932,9,panel,1.0,300887823,33.0,2,11900000.0
1542,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,0.0,299593840,28.21,7,6952665.0
1543,Бабушкинская,37.727014,55.876854,16,block,1.0,300485113,38.3,9,8700000.0
1544,Бабушкинская,37.7608671091226,55.9173496164075,25,monolith,1.0,288468868,37.13,11,9672053.0
1545,Бабушкинская,37.7115,55.909973,17,panel,1.0,294878769,34.7,8,6800000.0
1546,Бабушкинская,37.7605559728767,55.9171447644717,25,monolith,1.0,296482833,33.99,23,10016989.0
1547,Бабушкинская,37.76946,55.944122,17,monolith,0.0,300757639,21.2,11,4900000.0
1550,Бабушкинская,37.81645,55.9215358170892,19,monolith,1.0,299905962,50.99,6,9698100.0
1552,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,1.0,294027281,39.68,18,9244494.0
1553,Бабушкинская,37.715246,55.913096,25,panel,1.0,293449656,38.0,3,9500000.0
1555,Бабушкинская,37.656784,55.85153,12,block,1.0,299719558,38.9,2,11500000.0
1556,Бабушкинская,37.81645,55.9215358170892,19,monolith,1.0,300356538,43.12,10,8030320.0
1557,Бабушкинская,37.7681503127628,55.9460895260437,17,monolith,0.0,301314340,23.3,6,5500000.0
1558,Бабушкинская,37.7608671091226,55.9173496164075,25,monolith,0.0,299669548,23.72,8,6726588.0
1559,Бабушкинская,37.756281,55.918807,25,monolithBrick,1.0,298805462,42.1,15,11000000.0
1560,Бабушкинская,37.77917017693875,55.92318120009343,25,monolithBrick,1.0,298792846,38.7,25,6630700.0
1561,Бабушкинская,37.700172,55.876238,9,panel,1.0,296193467,32.6,1,9200000.0
1562,Бабушкинская,37.81645,55.9215358170892,19,monolith,1.0,287017629,46.01,5,8705890.0
1563,Бабушкинская,37.694657,55.876577,9,panel,1.0,301036306,38.0,8,11590000.0
1565,Бабушкинская,37.686006,55.867253,22,brick,1.0,298733986,56.7,8,14400000.0
1569,Бабушкинская,37.716899,55.890411,9,brick,1.0,300696715,36.8,1,6500000.0
1570,Бабушкинская,37.77917017693875,55.92318120009343,25,monolithBrick,1.0,298792801,32.9,23,6400000.0
1571,Бабушкинская,37.657583,55.858549,19,brick,4.0,300952384,133.0,18,45890000.0
1575,Бабушкинская,37.677427,55.893102,16,panel,1.0,301143981,36.0,13,9750000.0
1578,Бабушкинская,37.81645,55.9215358170892,19,monolith,1.0,287017847,38.04,15,8492920.0
1581,Бабушкинская,37.718229,55.924093,15,monolith,0.0,301024332,22.9,7,4970000.0
1582,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,1.0,299593800,41.39,7,8954809.0
1583,Бабушкинская,37.643318,55.877183,17,panel,1.0,300779111,38.0,14,10500000.0
1585,Бабушкинская,37.639581,55.88923,6,monolith,0.0,298748482,18.0,5,4900000.0
1587,Бабушкинская,37.769531,55.945665,17,monolith,0.0,300744461,24.3,6,4900000.0
1593,Бабушкинская,37.699094,55.903277,17,monolith,1.0,301316445,51.4,16,9290000.0
1595,Бабушкинская,37.705877,55.907672,17,monolith,4.0,301318856,99.5,2,13990000.0
1596,Бабушкинская,37.7536640760559,55.9181272109452,25,monolith,2.0,299517128,54.67,6,12889710.0
1597,Бабушкинская,37.644369,55.878147,12,panel,2.0,300700689,37.9,6,12500000.0
1599,Бабушкинская,37.654574,55.883883,12,monolith,2.0,301233097,39.0,12,13200000.0
1600,Бабушкинская,37.75312978582893,55.9177861711039,25,monolith,3.0,293048705,73.22,2,19769789.0
1601,Бабушкинская,37.778515,55.945483,17,panel,2.0,300656409,63.6,5,8850000.0
1603,Бабушкинская,37.723529,55.890573,9,brick,2.0,300384466,39.6,8,7650000.0
1605,Бабушкинская,37.717887,55.914075,24,panel,2.0,299552486,69.1,9,11900000.0
1608,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,2.0,295206099,43.17,24,10380874.0
1609,Бабушкинская,37.65638,55.855062,14,block,2.0,297563187,46.3,10,15490000.0
1610,Бабушкинская,37.75312978582893,55.9177861711039,25,monolith,2.0,284403878,56.96,24,16181888.0
1611,Бабушкинская,37.658338,55.852278,9,brick,2.0,300663312,35.0,3,13990000.0
1612,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,3.0,299615409,55.99,21,13014196.0
1613,Бабушкинская,37.683131,55.881025,17,monolith,3.0,301325216,76.0,13,22700000.0
1614,Бабушкинская,37.81645,55.9215358170892,19,monolith,2.0,287017383,69.9,13,15580468.0
1615,Бабушкинская,37.836097,56.016542,15,monolithBrick,2.0,299465068,44.2,14,8000000.0
1616,Бабушкинская,37.81645,55.9215358170892,19,monolith,3.0,287017711,104.83,14,18734187.0
1617,Бабушкинская,37.703326,55.907243,9,brick,3.0,295393023,71.7,3,11890000.0
1618,Бабушкинская,37.6486445740659,55.8518629645343,16,monolithBrick,3.0,294589019,79.2,12,55614240.0
1619,Бабушкинская,37.670492,55.893319,12,panel,2.0,298758473,38.1,11,10000000.0
1620,Бабушкинская,37.6486445740659,55.8518629645343,16,monolithBrick,2.0,281553042,69.4,2,46914400.0
1622,Бабушкинская,37.7536640760559,55.9181272109452,25,monolith,3.0,294860874,85.61,2,26539100.0
1623,Бабушкинская,37.71371,55.870713,23,panel,2.0,300074472,55.7,6,11500000.0
1625,Бабушкинская,37.748125,55.911058,11,panel,2.0,301210662,39.8,2,9200000.0
1627,Бабушкинская,37.716675,55.880985,9,panel,3.0,301110099,60.0,1,10999999.0
1628,Бабушкинская,37.7608671091,55.9173496164,25,monolith,2.0,292980351,49.51,13,12464215.0
1629,Бабушкинская,37.662138,55.853405,14,panel,2.0,300929697,44.7,4,12950000.0
1631,Бабушкинская,37.688126,55.881556,9,panel,2.0,297401626,44.0,2,10300000.0
1633,Бабушкинская,37.723232,55.90581,5,panel,3.0,300177774,57.0,5,9100000.0
1634,Бабушкинская,37.77917017693875,55.92318120009343,25,monolithBrick,3.0,298794072,60.9,19,9961300.0
1635,Бабушкинская,37.664923,55.884933,9,panel,3.0,301131417,58.4,9,15000000.0
1639,Бабушкинская,37.752508,55.924124,16,brick,2.0,300159599,63.1,15,11350000.0
1640,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,2.0,284151429,48.65,13,10907078.0
1641,Бабушкинская,37.689536,55.883085,9,panel,3.0,300341586,58.3,8,12490000.0
1643,Бабушкинская,37.639132,55.856639,24,block,2.0,298664318,54.3,21,17500000.0
1644,Бабушкинская,37.7608671091226,55.9173496164075,25,monolith,2.0,288468991,56.73,19,14869872.0
1646,Бабушкинская,37.7606739900738,55.9174881922486,25,monolith,2.0,296524740,48.39,9,10605283.0
1647,Бабушкинская,37.681532,55.882434,25,monolith,2.0,300560474,55.2,13,19490000.0
1648,Бабушкинская,37.7605559728767,55.9171447644717,25,monolith,2.0,297765471,51.52,22,13454191.0
1649,Бабушкинская,37.678909,55.88666,16,monolithBrick,3.0,297493495,69.0,4,24800000.0
1651,Бабушкинская,37.720933,55.889225,14,monolith,3.0,296392249,95.9,3,17600000.0
1654,Бабушкинская,37.77936276322856,55.92249418263116,25,monolith,2.0,298792614,54.5,22,10300000.0
1655,Бабушкинская,37.697783,55.877041,14,panel,2.0,300576198,52.0,10,16000000.0
1659,Бабушкинская,37.76946,55.944122,16,monolith,2.0,299881393,54.0,9,10500000.0
1662,Бабушкинская,37.7605559728767,55.9171447644717,25,monolith,2.0,291145718,53.91,11,13377537.0
1663,Бабушкинская,37.72723,55.908136,5,panel,2.0,299720343,46.4,3,6300000.0
1666,Бабушкинская,37.7605559728767,55.9171447644717,25,monolith,2.0,284151320,42.4,19,11147405.0
1667,Бабушкинская,37.720897,55.91861,25,brick,3.0,300947358,60.9,9,11500000.0
1668,Бабушкинская,37.7608671091226,55.9173496164075,25,monolith,2.0,297125521,56.45,24,14965855.0
1669,Бабушкинская,37.648492,55.886196,9,panel,2.0,300057827,38.8,8,11300000.0
1670,Бабушкинская,37.7605559728767,55.9171447644717,25,monolith,3.0,296482849,53.9,22,14258706.0
1671,Бабушкинская,37.710386,55.903312,9,panel,3.0,298734172,70.0,7,10999900.0
1673,Бабушкинская,37.703685,55.909474,17,panel,2.0,298485961,55.0,13,10450000.0
1679,Бабушкинская,37.763414,55.926126,14,panel,2.0,300704686,59.0,6,11900000.0
1680,Багратионовская,37.5078063512008,55.7597681819349,20,monolithBrick,1.0,298342641,42.3,2,21645206.0
1681,Багратионовская,37.510349,55.743862,41,monolith,4.0,287174683,113.1,4,42000000.0
1682,Багратионовская,37.5095364775231,55.7423225102259,57,monolith,1.0,301318954,38.99,5,23218005.0
1683,Багратионовская,37.510242,55.742625,42,monolith,4.0,298583736,106.0,27,48990000.0
1684,Багратионовская,37.5078063512008,55.7597681819349,13,monolithBrick,4.0,296921048,124.7,2,59384010.0
1685,Багратионовская,37.525324,55.734334,31,monolith,4.0,295528192,305.0,30,345000000.0
1686,Багратионовская,37.5078063512008,55.7597681819349,16,monolithBrick,1.0,296921066,44.7,4,22851310.0
1687,Багратионовская,37.508867,55.757379,29,monolith,0.0,297719126,30.0,10,15990000.0
1688,Багратионовская,37.5078063512,55.7597681819,20,monolithBrick,1.0,296921150,41.2,12,22647928.0
1689,Багратионовская,37.497036,55.746436,9,brick,1.0,299253528,31.0,5,13600000.0
1690,Багратионовская,37.5078063512008,55.7597681819349,20,monolithBrick,1.0,296921140,51.1,8,27170227.0
1691,Багратионовская,37.525324,55.734334,32,monolith,4.0,300396629,312.0,30,350000000.0
1692,Багратионовская,37.5095364775231,55.7423225102259,57,monolith,1.0,283864434,40.61,13,25500068.0
1693,Багратионовская,37.494395,55.735773,22,monolith,4.0,299612030,140.0,22,75000000.0
1694,Багратионовская,37.5095364775,55.7423225102,57,monolith,1.0,282209312,45.96,10,28004307.0
1695,Багратионовская,37.510242,55.742625,42,monolith,4.0,299553020,89.5,3,52000000.0
